filename,tribunal,tipo,rol,año,size_kb
"R-262-2020_12-08-2021_Sentencia.pdf","2TA","definitiva","R-262-2020","2020","1554.5"
"Sentencia_CS_82391-2021_2TA_R-262-2020.pdf","2TA","definitiva","R-262-2020","2020","120.2"
"2022.07.20_Sentencia_R-263-2020.pdf","2TA","definitiva","R-263-2020","2020","2514.5"
"2024.03.19_Sentencia_R-264-2020.pdf","2TA","definitiva","R-264-2020","2020","1095.6"
"2022.12.30_Sentencia_R-265-2020-1.pdf","2TA","definitiva","R-265-2020","2020","1895.0"
"R-266-2020_19-12-2022_Sentencia_foliada.pdf","2TA","definitiva","R-266-2020","2020","1226.8"
"R-267-2020_12-09-2022_Sentencia.pdf","2TA","definitiva","R-267-2020","2020","2297.3"
"R-269-2020_28-02-2022_Sentencia_foliada.pdf","2TA","definitiva","R-269-2020","2020","3528.6"
"2022.07.12_Sentencia_R-273-2021.pdf","2TA","definitiva","R-273-2021","2021","1862.5"
"R-277-2021_30-12-2022_Sentencia-4.pdf","2TA","definitiva","R-277-2021","2021","2197.1"
"R-278-2021_24-02-2022_Sentencia.pdf","2TA","definitiva","R-278-2021","2021","4892.9"
"R-279-2021_26-07-2023_Sentencia.pdf","2TA","definitiva","R-279-2021","2021","810.9"
"2023.04.25_Sentencia_R-280-2021.pdf","2TA","definitiva","R-280-2021","2021","1070.6"
"2023.08.08_Sentencia_R-281-2021.pdf","2TA","definitiva","R-281-2021","2021","1572.5"
"2023.06.30_Sentencia_R-282-2021_acumulada_R-303-2021.pdf","2TA","definitiva","R-282-2021","2021","3841.1"
"2022.11.30_Sentencia_R-283-2021.pdf","2TA","definitiva","R-283-2021","2021","518.1"
"2022.07.22_Sentencia_R-285-2021.pdf","2TA","definitiva","R-285-2021","2021","337.7"
"2023.08.10_Sentencia_R-292-2021.pdf","2TA","definitiva","R-292-2021","2021","1183.6"
"2022.07.25_Sentencia_R-293-2021_.pdf","2TA","definitiva","R-293-2021","2021","537.9"
"R-296-2021_11-10-2022_Sentencia_foliada.pdf","2TA","definitiva","R-296-2021","2021","1004.0"
"2023.01.30_Sentencia_R-301-2021_acumulada_R-309-202133131.pdf","2TA","definitiva","R-301-2021","2021","4782.5"
"2022.10.26_Sentencia_R-304-2021acum.R325-2022.pdf","2TA","definitiva","R-304-2021","2021","774.1"
"R-305-2021_16-12-2022_Sentencia_foliada-2.pdf","2TA","definitiva","R-305-2021","2021","1529.2"
"2022.11.02_Sentencia_R-307-2021.pdf","2TA","definitiva","R-307-2021","2021","875.3"
"2023.04.19_Sentencia_R-313-2021.pdf","2TA","definitiva","R-313-2021","2021","886.3"
"Sentencia_Rol_N_314-2021_002.pdf","2TA","definitiva","R-314-2021","2021","1009.3"
"2022.11.24_Sentencia_R-315-2021.pdf","2TA","definitiva","R-315-2021","2021","853.6"
"R-318-2021_26-09-2022_Sentencia.pdf","2TA","definitiva","R-318-2021","2021","759.2"
"SCS-rol-34697-2021.-Tapia-Azocar-con-SMA.-Sentencia-de-Reemplazo.pdf","2TA","reemplazo","R-34697-2021","2021","137.2"
"2022.12.19_Sentencia_R-319-2022-1.pdf","2TA","definitiva","R-319-2022","2022","737.5"
"Sentencia_R-322-2022.pdf","2TA","definitiva","R-322-2022","2022","2334.2"
"2023.10.12_Sentencia_R-323-2022.pdf","2TA","definitiva","R-323-2022","2022","1202.2"
"Sentencia_R-324-2022-1.pdf","2TA","definitiva","R-324-2022","2022","2242.2"
"2022.09.06_Sentencia_R-326-2022.pdf","2TA","definitiva","R-326-2022","2022","583.4"
"2025.10.09_Sentencia_R-327-2022_R328_R335_R337_R338_R447.pdf","2TA","definitiva","R-327-2022","2022","4910.0"
"2024.03.11_Sentencia_R-331-2022.pdf","2TA","definitiva","R-331-2022","2022","1876.7"
"Sentencia_R-333-2022.pdf","2TA","definitiva","R-333-2022","2022","12185.6"
"R-334-2022_18-07-2023_Sentencia.pdf","2TA","definitiva","R-334-2022","2022","3436.1"
"2022.11.21_Sentencia_R-339-2022-2.pdf","2TA","definitiva","R-339-2022","2022","607.2"
"R-340-2022_16-03-2023_Sentencia.pdf","2TA","definitiva","R-340-2022","2022","1064.2"
"2022.12.02_Sentencia_R-341-2022.pdf","2TA","definitiva","R-341-2022","2022","1080.2"
"2023.05.11_Sentencia_R-342-2022.pdf","2TA","definitiva","R-342-2022","2022","960.6"
"2024.02.09_Sentencia_R-343-2022.pdf","2TA","definitiva","R-343-2022","2022","1036.7"
"2022.02.24_Sentencia_R-344-2022-1.pdf","2TA","definitiva","R-344-2022","2022","926.6"
"2025.02.11_Sentencia_R-346-2022.pdf","2TA","definitiva","R-346-2022","2022","1913.6"
"2025.06.03_Sentencia_R-347-2022_acumulada_R-439-2023.pdf","2TA","definitiva","R-347-2022","2022","2480.1"
"2024.01.26_Sentencia_Rol-348-2022.pdf","2TA","definitiva","R-348-2022","2022","1416.7"
"2023.09.06_Sentencia_R-349-2022.pdf","2TA","definitiva","R-349-2022","2022","4019.2"
"2023.11.20_Sentencia_R-350-2022.pdf","2TA","definitiva","R-350-2022","2022","614.1"
"2023.11.02_Sentencia_R-353-2022.pdf","2TA","definitiva","R-353-2022","2022","875.1"
"R-354-2022_19-07-2023_Sentencia.pdf","2TA","definitiva","R-354-2022","2022","823.3"
"2023.08.17_Sentencia_R-355-2022.pdf","2TA","definitiva","R-355-2022","2022","1317.7"
"R-356-2022_26-07-2023_Sentencia.pdf","2TA","definitiva","R-356-2022","2022","2005.3"
"2023.12.07_Sentencia_R-360-2022.pdf","2TA","definitiva","R-360-2022","2022","2230.4"
"R-362-2022_19-07-2023_Sentencia.pdf","2TA","definitiva","R-362-2022","2022","1419.7"
"2023.12.20_Sentencia_R-370-2022.pdf","2TA","definitiva","R-370-2022","2022","894.6"
"Sentencia_R-371-2022.pdf","2TA","definitiva","R-371-2022","2022","2592.0"
"2023.09.13_Sentencia_R-373-2022.pdf","2TA","definitiva","R-373-2022","2022","1240.9"
"2024.04.24_Sentencia_R-374-2022.pdf","2TA","definitiva","R-374-2022","2022","974.0"
"2025.08.19_Sentencia_R-375-2022_y_acumuladas-1.pdf","2TA","definitiva","R-375-2022","2022","16305.3"
"2023.10.11_Sentencia_R-376-2022.pdf","2TA","definitiva","R-376-2022","2022","1032.6"
"2023.10.25_Sentencia_R-378-2022.pdf","2TA","definitiva","R-378-2022","2022","671.5"
"2024.04.30_Sentencia_R-379-2022.pdf","2TA","definitiva","R-379-2022","2022","1097.5"
"2024.04.24_Sentencia_R-383-2022.pdf","2TA","definitiva","R-383-2022","2022","994.7"
"2023.07.10_Sentencia_R-384-2022.pdf","2TA","definitiva","R-384-2022","2022","440.2"
"2023.08.22_Sentencia_R-363-2023.pdf","2TA","definitiva","R-363-2023","2023","801.3"
"2024.06.28_Sentencia_R-377-2023.pdf","2TA","definitiva","R-377-2023","2023","1962.0"
"2024.04.08_Sentencia_R-385-2023.pdf","2TA","definitiva","R-385-2023","2023","3496.5"
"2023.08.23_Sentencia_R-388-2023.pdf","2TA","definitiva","R-388-2023","2023","980.8"
"Sentencia_R-392-2023.pdf","2TA","definitiva","R-392-2023","2023","1592.9"
"2023.10.19_Sentencia_R-395-2023.pdf","2TA","definitiva","R-395-2023","2023","481.2"
"2024.04.22_Sentencia_R-396-2023.pdf","2TA","definitiva","R-396-2023","2023","601.2"
"2024.05.30_Sentencia_R-397-2023.pdf","2TA","definitiva","R-397-2023","2023","868.5"
"2024.04.26_Sentencia_R-399-2023.pdf","2TA","definitiva","R-399-2023","2023","1184.3"
"2024.04.26_Sentencia_R-400-2023.pdf","2TA","definitiva","R-400-2023","2023","867.6"
"2024.04.11_Sentencia_R-403-2023-1.pdf","2TA","definitiva","R-403-2023","2023","1319.7"
"2024.04.22_Sentencia_R-404-2023.pdf","2TA","definitiva","R-404-2023","2023","5278.5"
"2024.07.03_Sentencia_R-405-2023.pdf","2TA","definitiva","R-405-2023","2023","1055.2"
"2024.10.29_Sentencia_R-406-2023.pdf","2TA","definitiva","R-406-2023","2023","3366.9"
"2024.05.27_Sentencia_R-407-2023.pdf","2TA","definitiva","R-407-2023","2023","1350.2"
"2024.07.17_Sentencia_R-408-2023.pdf","2TA","definitiva","R-408-2023","2023","1175.6"
"2024.04.15_Sentencia_R-409-2023.pdf","2TA","definitiva","R-409-2023","2023","928.5"
"2024.08.14_Sentencia_R-412-2023.pdf","2TA","definitiva","R-412-2023","2023","760.7"
"2024.07.03_Sentencia_R-413-2023.pdf","2TA","definitiva","R-413-2023","2023","994.3"
"2024.08.27_Sentencia_R-414-2023.pdf","2TA","definitiva","R-414-2023","2023","1792.0"
"2024.08.22_Sentencia_R-417-2023.pdf","2TA","definitiva","R-417-2023","2023","947.2"
"2024.05.27_Sentencia_R-418-2023.pdf","2TA","definitiva","R-418-2023","2023","754.1"
"2024.06.07_Sentencia_R-424-2023.pdf","2TA","definitiva","R-424-2023","2023","1376.0"
"2024.11.06_Sentencia_R-425-2023.pdf","2TA","definitiva","R-425-2023","2023","1352.2"
"2025.02.19_Sentencia_R427-2023_R_431-2023.pdf","2TA","definitiva","R-427-2023","2023","1112.8"
"2024.11.07_Sentencia_R-428-2023.pdf","2TA","definitiva","R-428-2023","2023","648.1"
"2024.05.31_Sentencia_R-432-2023.pdf","2TA","definitiva","R-432-2023","2023","1404.6"
"2025.03.19_Sentencia_R-433-2023.pdf","2TA","definitiva","R-433-2023","2023","2233.3"
"2025.03.19_Sentencia_R-434-2023.pdf","2TA","definitiva","R-434-2023","2023","1505.7"
"2024.09.16_Sentencia_R-435-2023.pdf","2TA","definitiva","R-435-2023","2023","1654.0"
"2024.07.17_Sentencia_R-440-2023.pdf","2TA","definitiva","R-440-2023","2023","805.1"
"2025.12.22_Sentencia_R-441-2023.pdf","2TA","definitiva","R-441-2023","2023","2568.3"
"2024.07.17_Sentencia_R-443-2023.pdf","2TA","definitiva","R-443-2023","2023","580.0"
"2024.12.23_Sentencia_R-450-2024.pdf","2TA","definitiva","R-450-2024","2024","795.8"
"2024.11.15_Sentencia_R-451-2024.pdf","2TA","definitiva","R-451-2024","2024","879.4"
"2025.08.29_Sentencia_R-453-2024.pdf","2TA","definitiva","R-453-2024","2024","1220.0"
"2024.11.04_Sentencia_R-454-2024.pdf","2TA","definitiva","R-454-2024","2024","778.2"
"2025.03.27_Sentencia_R-456-2024.pdf","2TA","definitiva","R-456-2024","2024","1356.0"
"2025.04.17_Sentencia_R-458-2024.pdf","2TA","definitiva","R-458-2024","2024","1570.8"
"2025.07.03_Sentencia_R-459-2024.pdf","2TA","definitiva","R-459-2024","2024","3257.1"
"2026.01.06_Sentencia_R-460-2024.pdf","2TA","definitiva","R-460-2024","2024","827.4"
"2025.07.07_Sentencia_R-463-2024.pdf","2TA","definitiva","R-463-2024","2024","1771.1"
"2025.05.16_Sentencia_R-464-2024.pdf","2TA","definitiva","R-464-2024","2024","1875.0"
"2025.10.30_Sentencia_R-465-2024.pdf","2TA","definitiva","R-465-2024","2024","2321.0"
"2025.03.13_Sentencia_R-466-2024.pdf","2TA","definitiva","R-466-2024","2024","715.3"
"2025.09.17_Sentencia_R-470-2024.pdf","2TA","definitiva","R-470-2024","2024","657.1"
"2025.12.30_Sentencia_R-478-2024.pdf","2TA","definitiva","R-478-2024","2024","1276.7"
"2025.05.29_Sentencia_R-479-2024.pdf","2TA","definitiva","R-479-2024","2024","671.9"
"2025.12.05_Sentencia_R-481-2024_.pdf","2TA","definitiva","R-481-2024","2024","3044.1"
"2025.10.02_Sentencia_R-482-2024.pdf","2TA","definitiva","R-482-2024","2024","1058.3"
"2025.08.29_Sentencia_R-483-2024.pdf","2TA","definitiva","R-483-2024","2024","2076.4"
"2025.12.16_Sentencia_R-485-2024.pdf","2TA","definitiva","R-485-2024","2024","736.0"
"2025.12.16_Sentencia_R-489-2024.pdf","2TA","definitiva","R-489-2024","2024","1099.6"
"2025.12.16_Sentencia_R-493-2024.pdf","2TA","definitiva","R-493-2024","2024","872.0"
"2025.12.22._Sentencia_R-494-2025.pdf","2TA","definitiva","R-494-2025","2025","1621.6"
"2025.12.16_Sentencia_R-498-2025.pdf","2TA","definitiva","R-498-2025","2025","1213.5"
"2025.09.15_Sentencia_R-504-2025.pdf","2TA","definitiva","R-504-2025","2025","1424.0"
"2025.08.25_Sentencia_R-506-2025.pdf","2TA","definitiva","R-506-2025","2025","770.9"
"2025.12.16_Sentencia_R-518-2025.pdf","2TA","definitiva","R-518-2025","2025","1184.8"
"2025.12.16_Sentencia_R-520-2025.pdf","2TA","definitiva","R-520-2025","2025","988.8"
"2025.12.23_Sentencia_R-521-2025.pdf","2TA","definitiva","R-521-2025","2025","396.5"
"2025.09.30_Sentencia_R-522-2025.pdf","2TA","definitiva","R-522-2025","2025","1117.7"
"2025.12.19_Sentencia_R-528-2025.pdf","2TA","definitiva","R-528-2025","2025","694.3"
"2025.12.16_Sentencia_R-533-2025.pdf","2TA","definitiva","R-533-2025","2025","814.3"
"R_20_2025_proyecto_sentencia_Huilines_2-Fclm_firmado-1.pdf","3TA","definitiva","","","839.8"
"R_18_2025_Proyecto_sentencia_Huilines_3_1_Fclm_firmado.pdf","3TA","definitiva","","","759.0"
"Sentencia_R_10_2025_HU_Maip_de_OHigins_1_2__firmado.pdf","3TA","definitiva","","","522.3"
"sentencia_R_32_2024F_firmado.pdf","3TA","definitiva","","","695.2"
"R_20_2024_sentencia_.pdf","3TA","definitiva","","","588.5"
"Sentencia_R_53_202_1__firmado-1.pdf","3TA","definitiva","","","2897.3"
"R292024_sentencia_definitiva_3172025.pdf","3TA","definitiva","","","846.7"
"Sentencia_R_31_2023_R_32_2023_.pdf","3TA","definitiva","","","1113.5"
"R342024_sentencia_definitiva_1472025.pdf","3TA","definitiva","","","2661.3"
"sentencia_R_37_2023.pdf","3TA","definitiva","","","1146.9"
"sentencia_R_9_2025.pdf","3TA","definitiva","","","348.4"
"R4202_sentencia_definitiva_1642025.pdf","3TA","definitiva","","","1058.2"
"R132024_sentencia_definitiva_.pdf","3TA","definitiva","","","596.1"
"R292023_sentencia_definitiva_132025.pdf","3TA","definitiva","","","2316.0"
"R12021_sentencia_definitiva_132025.pdf","3TA","definitiva","","","362.8"
"Sentencia_R_40_2024.pdf","3TA","definitiva","","","253.2"
"R82024_sentencia_definitiva_12025.pdf","3TA","definitiva","","","819.8"
"Sentencia_R_23_2024.pdf","3TA","definitiva","","","333.6"
"Sentencia_R_6_2024.pdf","3TA","definitiva","","","297.1"
"Sentencia_R_27_31_2020.pdf","3TA","definitiva","","","898.3"
"R_9_2024_Sentencia.pdf","3TA","definitiva","","","294.7"
"Sentencia_R_45_202_y_46_2022.pdf","3TA","definitiva","","","380.0"
"Sentencia_R_17_2023.pdf","3TA","definitiva","","","802.8"
"Sentencia_R_33_2023.pdf","3TA","definitiva","","","365.3"
"Sentencia_R_1_2023_HU_Ovejeria.pdf","3TA","definitiva","","","1418.1"
"Sentencia-3TA-R_38_2023.pdf","3TA","definitiva","","","706.4"
"R_35_2023_sentencia.pdf","3TA","definitiva","","","384.5"
"R192023_sentencia_definitiva_432024.pdf","3TA","definitiva","","","1371.1"
"Sentencia-3TA-R-34-23-15.11.23-19-P.pdf","3TA","definitiva","","","225.8"
"Sentencia-CS-149371-2023-12.12.23-6-P.pdf","3TA","definitiva","","","175.8"
"Sentencia-CS-87601-2023-05.12.23-6-P.pdf","3TA","definitiva","","","160.7"
"Sentencia_R_68_2_3TA.pdf","3TA","definitiva","","","322.3"
"Sentencia-C.S-5721-2023-04.08.2023-74-p.pdf","3TA","definitiva","","","333.4"
"Sentencia-casacion-CS-5806-2023-12.12.23-31-p.pdf","3TA","casacion","","","244.9"
"Sentencia-reemplazo-CS-5803-2023-12.12.23-15-P.pdf","3TA","reemplazo","","","209.3"
"R32.2021-sentencia-9.12.2022.pdf","3TA","definitiva","","","949.1"
"R31.2021-sentencia-9.12.2021.pdf","3TA","definitiva","","","787.1"
"R30.2021-sentencia-9.12.2022.pdf","3TA","definitiva","","","1103.9"
"Sentencia-casacion-C.Suprema-99086-2022-24.07.2023.pdf","3TA","casacion","","","201.3"
"Sentencia-reemplazo-C.Suprema-99086-2022-24.07.2023.pdf","3TA","reemplazo","","","143.5"
"R23.2022-sentencia-definitiva-24.8.2022.pdf","3TA","definitiva","","","185.8"
"R22.2022-sentencia-definitiva-24.8.2022.pdf","3TA","definitiva","","","203.0"
"Sentencia-casacion-C.Suprema-11016-2022-20.11.23-22-P.pdf","3TA","casacion","","","209.8"
"Sentencia-reemplazo-CS-11016-2022-20.11.23-13-P.pdf","3TA","reemplazo","","","171.9"
"sentencia_R_4_2021_73202.pdf","3TA","definitiva","","","445.2"
"sentencia_R_39_2020_15.12.2021.pdf","3TA","definitiva","","","1785.2"
"sentencia_R_7_2021_1.12.2021.pdf","3TA","definitiva","","","406.4"
"Sentencia-C.Suprema-97074-2021.pdf","3TA","definitiva","","","159.3"
"sentencia_R6.2020_29.10.2021_final_28129.pdf","3TA","definitiva","","","1181.1"
"sentencia_R1.2020_29.10.2021_final_28129.pdf","3TA","definitiva","","","1859.5"
"SENTENCIA_GNL_PAC_29.10.2021.pdf","3TA","definitiva","","","3592.7"
"sentencia_R_44_2020_.pdf","3TA","definitiva","","","386.5"
"Sentencia-casacion-C.Suprema-69538-2021.pdf","3TA","casacion","","","303.0"
"sentencia_R25.2020.pdf","3TA","definitiva","","","583.2"
"R7.2020_sentencia_definitiva.pdf","3TA","definitiva","","","332.7"
"R4.2020_sentencia_definitiva.pdf","3TA","definitiva","","","310.0"
"R3.2020_sentencia_definitiva.pdf","3TA","definitiva","","","314.6"
"R25.2019_sentencia_definitiva.pdf","3TA","definitiva","","","300.2"
"R-12-14-15-sentencia.pdf","3TA","definitiva","","","707.0"
"Sentencia-Definitiva-R-64-10-02-2020.pdf","3TA","definitiva","","","1869.0"
"R78_2018_Sentencia_definitiva.pdf","3TA","definitiva","","","15266.4"
"R2_2019_Sentencia_definitiva.pdf","3TA","definitiva","","","6696.1"
"Sentencia-R-68.pdf","3TA","definitiva","","","11066.9"
"R74_2018_Sentencia_definitiva-1.pdf","3TA","definitiva","","","11254.9"
"R70_2018_Sentencia_definitiva.pdf","3TA","definitiva","","","6046.6"
"Sentencia-C.Suprema-R-70.pdf","3TA","definitiva","","","183.2"
"R67_2018_Sentencia.pdf","3TA","definitiva","","","5018.4"
"Sentencia_R_63_2018-1.pdf","3TA","definitiva","","","5054.1"
"Sentencia-R-60.pdf","3TA","definitiva","","","14852.5"
"Sentencia_Definitiva-r-55.pdf","3TA","definitiva","","","6242.8"
"Sentencia-C.Suprema-R-55.pdf","3TA","definitiva","","","183.8"
"Sentencia_definitiva-R-58.pdf","3TA","definitiva","","","4809.3"
"Sentencia_definitiva-R-59-17.pdf","3TA","definitiva","","","2686.3"
"Sentencia-casacio_n-CSuprema-R-53.pdf","3TA","definitiva","","","228.4"
"Sentencia-de-reemplazo-R-53.pdf","3TA","reemplazo","","","106.7"
"Sentencia_definitiva-R-42.pdf","3TA","definitiva","","","16345.6"
"Sentencia_definitiva-R-57.pdf","3TA","definitiva","","","6530.9"
"Sentencia_Definitiva-R-56.pdf","3TA","definitiva","","","6198.6"
"Sentencia-Corte-Suprema-R-56.pdf","3TA","definitiva","","","191.1"
"Sentencia-Casación-R-54.pdf","3TA","casacion","","","230.4"
"Sentencia-R-51-17.pdf","3TA","definitiva","","","2160.2"
"Sentencia-C.Suprema-R-51.pdf","3TA","definitiva","","","132.5"
"Sentencia-Casación.pdf","3TA","casacion","","","149.7"
"Sentencia-Casacio_n-en-el-fondo-R-44.pdf","3TA","definitiva","","","221.2"
"sentencia-Corte-Suprema-R-41.pdf","3TA","definitiva","","","125.1"
"Sentencia_R-43-16.pdf","3TA","definitiva","","","4774.8"
"Sentencia-C.Suprema-R-43.pdf","3TA","definitiva","","","196.2"
"Sentencia-Casacio_n-R-38.pdf","3TA","definitiva","","","298.4"
"Sentencia-R-40.pdf","3TA","definitiva","","","5042.0"
"Sentencia-R-28-16.pdf","3TA","definitiva","","","5006.1"
"SENTENCIA-R-30.pdf","3TA","definitiva","","","17864.5"
"Sentencia-C.Suprema-R-30.pdf","3TA","definitiva","","","295.0"
"Sentencia-Corte-Suprema-R-25-1.pdf","3TA","definitiva","","","208.8"
"Endesa-Bocamina.-Sentencia-de-Reemplazo..pdf","3TA","reemplazo","","","937.3"
"Sentencia-Casacion-C.Suprema.doc","3TA","casacion","","","61.0"
"Sentencia_R22014.pdf","3TA","definitiva","","","2057.6"
"Sentencia-casacio_n-R-2-C.Suprema.pdf","3TA","definitiva","","","139.9"
"Sentencia-de-reemplazo-R-2-C.Suprema.pdf","3TA","reemplazo","","","99.0"
"Sentencia-rol-C-1-2025.pdf","3TA","definitiva","","","584.0"
"Sentencia_R_53_202_1__firmado.pdf","3TA","definitiva","","","2897.3"
"D_4_2022-sentencia.pdf","3TA","definitiva","","","2181.0"
"Sentencia-3TA-D-13-2019-28.12.23-262-P.pdf","3TA","definitiva","","","4466.4"
"D_41_2018_sentencia.pdf","3TA","definitiva","","","979.6"
"D_10_2019_sentencia.pdf","3TA","definitiva","","","2522.6"
"BOLETIN_SENTENCIAS_2023_FINAL.pdf","3TA","definitiva","","","30585.2"
"FORMULARIO-VI-CONCURSO-SENTENCIAS-2024.docx","3TA","definitiva","","","21.6"
"Resumen-sentencia-D-11-2021.pdf","3TA","definitiva","","","92.2"
"FORMULARIO-V-CONCURSO-SENTENCIAS-2024.docx","3TA","definitiva","","","21.6"
"BASES-VI-CONCURSO-COMENTARIOS-SENTENCIAS-2024.pdf","3TA","definitiva","","","124.8"
"Sentencia-D-11-2021.pdf","3TA","definitiva","","","795.7"
"Sentencia-3TA-D-2-2021-14.02.2023.pdf","3TA","definitiva","","","264.4"
"Sentencia-3TA-D-33-2017-13.02.2024-1.pdf","3TA","definitiva","","","718.4"
"Sentencia-3TA-D-13-2019-28.12.23-262-P_2.pdf","3TA","definitiva","","","4229.7"
"Sentencia-3TA-D-11-2019-22.12.23-47-P.pdf","3TA","definitiva","","","389.0"
"Sentencia-3TA-D-9-2021-05.12.2023-28-P.pdf","3TA","definitiva","","","606.8"
"QUINTO-CONCURSO-DE-COMENTARIOS-DE-SENTENCIAS-27-NOV.pdf","3TA","definitiva","","","4201.8"
"Sentencia-3TA-D-5-2019-31.10.23-64-P.pdf","3TA","definitiva","","","692.0"
"Sentencia-3TA-D-9-2019.pdf","3TA","definitiva","","","2327.7"
"BASES-V-CONCURSO-COMENTARIOS-SENTENCIAS-2023-3.pdf","3TA","definitiva","","","104.4"
"BASES-V-CONCURSO-COMENTARIOS-SENTENCIAS-2023-2.pdf","3TA","definitiva","","","104.4"
"BASES-V-CONCURSO-COMENTARIOS-SENTENCIAS-2023-1.pdf","3TA","definitiva","","","104.4"
"Sentencia-D-23-C.Suprema.pdf","3TA","definitiva","","","120.3"
"Boletín-de-Sentencias-3ta-Vol.-1-año-1.pdf","3TA","definitiva","","","4562.3"
"BASES-CONCURSO-SENTENCIAS.pdf","3TA","definitiva","","","88.9"
"Sentencia_definitiva-D-23.pdf","3TA","definitiva","","","12354.0"
"Sentencia-D-19.pdf","3TA","definitiva","","","12399.3"
"Sentencia_definitiva.pdf","3TA","definitiva","","","12354.0"
"Sentencia-casacio_n-D-16.pdf","3TA","definitiva","","","179.6"
"Sentencia_definitiva-D-17.pdf","3TA","definitiva","","","14941.7"
"Sentencia-D-24.pdf","3TA","definitiva","","","12443.7"
"Sentencia-D-16-2016.pdf","3TA","definitiva","","","17956.2"
"Sentencia-D-5-2015-edit.pdf","3TA","definitiva","","","8119.1"
"sentencia-D-5.pdf","3TA","definitiva","","","1493.9"
"Sentencia-R-12-Los-Inkas.pdf","3TA","definitiva","","","522.3"
"Sentencia-C.Suprema-Anula-Tres-Bocas.pdf","3TA","definitiva","","","61.7"
"BOLETIN_SENTENCIAS_2S2022.pdf","3TA","definitiva","","","10428.3"
"BOLETIN_SENTENCIAS-FINAL.pdf","3TA","definitiva","","","9743.2"
"Sentencia-D-8-2021-3TA.pdf","3TA","definitiva","","","526.4"
"BOLETIN_FINAL_SENTENCIAS_1erSEMESTRE22.pdf","3TA","definitiva","","","2621.2"
"Boletin-N°19-abril-2022_sentencias-normas-y-dictamenes-de-marzo.pdf","3TA","definitiva","","","1047.1"
"D6.2020-sentencia-definitiva.pdf","3TA","definitiva","","","394.0"
"BOLETIN-SENTENCIAS-VOL-I-ANO-4.pdf","3TA","definitiva","","","14224.2"
"Sentencia-Corte-Suprema-154869-2020.pdf","3TA","definitiva","","","163.0"
"Boletin-de-Sentencias-Tercer-Tribunal-Ambiental-Volumen-I-ano-1.pdf","3TA","definitiva","","","4556.1"
"SEGUNDO-CONCURSO-NACIONAL-DE-COMENTARIOS-DE-SENTENCIAS-VERSION-WEB-1.pdf","3TA","definitiva","","","2121.5"
"BASES-CUARTO-CONCURSO-SENTENCIAS-2021.pdf","3TA","definitiva","","","110.9"
"DECLARACION-JURADA-CUARTO-CONCURSO-SENTENCIAS-2021.pdf","3TA","definitiva","","","29.3"
"FORMULARIO-CUARTO-CONCURSO-SENTENCIAS-2021.pdf","3TA","definitiva","","","14.9"
"DECLARACION-JURADA-CUARTO-CONCURSO-SENTENCIAS-2021-1.docx","3TA","definitiva","","","18.0"
"FORMULARIO-CUARTO-CONCURSO-SENTENCIAS-2021-1.docx","3TA","definitiva","","","20.4"
"libro-comentario-sentencias.pdf","3TA","definitiva","","","15529.7"
"Sentencia-de-Casacion-Corte-Suprema-D-7-2015.pdf","3TA","casacion","","","261.0"
"Sentencia-de-Casacion-Corte-Suprema-D-11-2015.pdf","3TA","casacion","","","228.0"
"SEGUNDO-CONCURSO-NACIONAL-DE-COMENTARIOS-DE-SENTENCIAS-VERSIÓN-WEB-1.pdf","3TA","definitiva","","","2121.5"
"Sentencia-Corte-Suprema-D-21-2016.pdf","3TA","definitiva","","","259.0"
"Sentencia-Casacion-D-6-2019.pdf","3TA","casacion","","","187.1"
"Sentencia-Corte-Suprema-D-40-2018.pdf","3TA","definitiva","","","209.3"
"declaracion-jurada-concurso-sentencias-2020.docx","3TA","definitiva","","","13.1"
"formulario-postulacion-concurso-sentencias-2020.docx","3TA","definitiva","","","18.3"
"declaracion-jurada-bases-concurso-sentencias-2020.pdf","3TA","definitiva","","","47.9"
"formulario-postulacion-bases-concurso-sentencias-2020.pdf","3TA","definitiva","","","54.0"
"sentencia_rol_R_2_2020.pdf","3TA","definitiva","","","308.6"
"D-15-2019-sentencia-definitiva-270620.pdf","3TA","definitiva","","","921.4"
"Sentencia_D-6-2019.pdf","3TA","definitiva","","","437.0"
"D-40-2018_Sentencia_13.4.2020.pdf","3TA","definitiva","","","587.0"
"R-12-14-15-sentencia-1.pdf","3TA","definitiva","","","707.0"
"Sentencia-reemplazo.pdf","3TA","reemplazo","","","165.5"
"Sentencia-Definitiva-D-20-2016.pdf","3TA","definitiva","","","3451.1"
"Sentencia_D20-2016.pdf","3TA","definitiva","","","3451.1"
"BOLETIN-DE-SENTENCIAS-DEL-TERCER-TRIBUNAL-AMBIENTAL-2-SEMESTRE-2018.pdf","3TA","definitiva","","","13630.3"
"Libro-Primer-Concurso-Nacional-de-Comentarios-de-Sentencias-del-Tercer-Tribunal-Ambiental-061119.pdf","3TA","definitiva","","","4402.1"
"BASES-SEGUNDO-CONCURSO-DE-COMENTARIOS-DE-SENTENCIAS-2019-actualizadas-071119.pdf","3TA","definitiva","","","151.4"
"R8_2019_Sentencia_definitiva.pdf","3TA","definitiva","","","5330.8"
"BASES-SEGUNDO-CONCURSO-DE-COMENTARIOS-DE-SENTENCIAS.pdf","3TA","definitiva","","","184.3"
"Sentencia-Casación-R55.pdf","3TA","casacion","","","183.8"
